"Temperature(in celsius)","Label"
66.8431470898032,FALSE
68.7355352162481,FALSE
66.6477016944999,FALSE
67.6886400441257,FALSE
68.2244060958027,FALSE
67.7942963033035,FALSE
66.9935976015783,FALSE
67.219150635167,FALSE
66.1135362489946,FALSE
67.4397602913719,FALSE
66.1136102493345,FALSE
66.146181545645,FALSE
66.0100056692515,FALSE
66.3491222630761,FALSE
68.053946660494,FALSE
66.6091219665692,FALSE
66.9294136063899,FALSE
66.537949190503,FALSE
67.5409082669903,FALSE
67.9316349709265,FALSE
66.7907256547916,FALSE
67.6173500484721,FALSE
66.5949224873066,FALSE
68.0531037627893,FALSE
67.6022842462329,FALSE
68.0174611767962,FALSE
67.608167318012,FALSE
67.2067359954465,FALSE
65.102272708206,FALSE
66.3174171683217,FALSE
67.4813384154488,FALSE
66.5369689619975,FALSE
66.72025830422,FALSE
66.5863098554488,FALSE
68.6187665209943,FALSE
66.2789442891362,FALSE
66.5469068426719,FALSE
67.0142571608117,FALSE
67.2157646211953,FALSE
67.1888701952931,FALSE
66.9498515056649,FALSE
65.5045803680812,FALSE
67.3678377528336,FALSE
67.5171440221756,FALSE
66.515664534949,FALSE
67.6748556159232,FALSE
66.2375513947679,FALSE
67.3860737908382,FALSE
66.3359966553575,FALSE
65.2756558048457,FALSE
68.1563190793031,FALSE
67.6935065898714,FALSE
67.1431563561675,FALSE
68.4928135601807,FALSE
65.3678465210425,FALSE
67.1278460233453,FALSE
64.5963362728699,FALSE
68.443928255567,FALSE
66.1211069496921,FALSE
65.6935616727844,FALSE
66.1228010074131,FALSE
65.8356195405105,FALSE
65.0176523199446,FALSE
66.0100557651364,FALSE
66.8483153988341,FALSE
67.9125067906488,FALSE
67.4076698082445,FALSE
65.757815624795,FALSE
66.3573055881092,FALSE
68.9302436888251,FALSE
67.4101993640142,FALSE
65.7086506790283,FALSE
69.6350453747653,FALSE
67.4870722882303,FALSE
67.8538923179459,FALSE
68.0884427054513,FALSE
67.2260139570888,FALSE
67.0681988375621,FALSE
66.015184467344,FALSE
65.6891455781563,FALSE
69.4640553352302,FALSE
66.3345719301389,FALSE
67.9128626480226,FALSE
67.9646642262894,FALSE
68.6080029371317,FALSE
68.8353995249022,FALSE
67.7024627332445,FALSE
68.217854078754,FALSE
65.8763461708538,FALSE
67.6683301155393,FALSE
68.2164114883365,FALSE
67.2345753539482,FALSE
66.5813034124976,FALSE
67.2382200899618,FALSE
66.4494118079296,FALSE
66.4993972314781,FALSE
68.1638974920419,FALSE
69.1555369544259,FALSE
65.2908429908975,FALSE
65.3991773848766,FALSE
65.9614465865373,FALSE
67.3230942206113,FALSE
66.1111528462648,FALSE
67.3936789818851,FALSE
67.2365414680669,FALSE
66.5695031865131,FALSE
66.4520668736649,FALSE
65.6777483411645,FALSE
67.6821267493812,FALSE
69.162789481532,FALSE
66.5833303507073,FALSE
65.6426821030734,FALSE
66.3287735380805,FALSE
67.6499182434529,FALSE
67.7712911747711,FALSE
69.676631927184,FALSE
65.6291285787462,FALSE
67.0577591454958,FALSE
66.8029324918324,FALSE
65.7384823744778,FALSE
66.3375574383635,FALSE
65.6676476755176,FALSE
67.277323620786,FALSE
68.0855338489135,FALSE
65.3572815105267,FALSE
66.5428197415584,FALSE
68.4611718454525,FALSE
65.3274673976425,FALSE
68.5610959964386,FALSE
65.5066293521778,FALSE
65.817550859412,FALSE
66.6434131190342,FALSE
66.0843598753818,FALSE
67.8494854850427,FALSE
66.5103927618888,FALSE
67.7279832101894,FALSE
66.3806867813069,FALSE
67.343735542962,FALSE
68.8136254007118,FALSE
68.4532268299432,FALSE
67.4124294429869,FALSE
67.2019759593743,FALSE
68.6843468984371,FALSE
66.0351755220657,FALSE
67.6621551942447,FALSE
66.4466560060036,FALSE
69.4442052305831,FALSE
66.6953701636083,FALSE
66.8826301314784,FALSE
67.9694287871822,FALSE
67.5909396299426,FALSE
65.7910415984766,FALSE
66.6980715765943,FALSE
67.4012604751531,FALSE
65.3116317586018,FALSE
66.287007528622,FALSE
66.7456996633402,FALSE
65.9984331715285,FALSE
66.0758996464378,FALSE
67.4402455689565,FALSE
66.6731833890505,FALSE
66.7255241246757,FALSE
68.2841420588694,FALSE
67.3042117765867,FALSE
68.2736826559013,FALSE
68.0334479322384,FALSE
67.6653841561424,FALSE
66.6866718914148,FALSE
67.4640766853231,FALSE
67.4786058598124,FALSE
69.536235794746,FALSE
66.4649369146429,FALSE
68.3681062220878,FALSE
67.1418442901283,FALSE
66.2171850310612,FALSE
68.8815187328925,FALSE
67.5529228646472,FALSE
65.155143416563,FALSE
66.4496920863065,FALSE
66.9739852413745,FALSE
64.8407496384198,FALSE
68.7706000804296,FALSE
67.7604734822599,FALSE
66.5154571539887,FALSE
66.5272361007299,FALSE
67.3316720746356,FALSE
66.0276992024323,FALSE
66.4687557906052,FALSE
67.0620367401525,FALSE
67.1035299879961,FALSE
68.1697993288503,FALSE
67.3941892011199,FALSE
66.8658976386116,FALSE
66.6201244341845,FALSE
68.2786665815438,FALSE
66.3006676905349,FALSE
67.5642505256352,FALSE
67.3029419558207,FALSE
67.2154411567731,FALSE
67.9210029993218,FALSE
66.1124481076582,FALSE
66.9971069860306,FALSE
66.8048263757734,FALSE
64.7653210987554,FALSE
67.478322984969,FALSE
68.6226920154016,FALSE
65.8039259144562,FALSE
68.6595091621653,FALSE
67.2045454338829,FALSE
68.3859758527086,FALSE
66.1421882052,FALSE
67.6858620758686,FALSE
66.4183374604554,FALSE
66.3154470903811,FALSE
67.3784729220957,FALSE
68.3129574096151,FALSE
67.3140215208554,FALSE
66.4978148260795,FALSE
68.2521146035208,FALSE
66.6968446219693,FALSE
67.8112318644448,FALSE
65.7406212064591,FALSE
67.7629872891955,FALSE
66.196546459672,FALSE
66.6206160831975,FALSE
65.6335057145531,FALSE
70.5192990649636,FALSE
65.7868515029771,FALSE
67.1943573172978,FALSE
67.0943656371761,FALSE
66.1215085813921,FALSE
67.2604358587559,FALSE
67.6577070628779,FALSE
67.7657965295151,FALSE
64.7646393738928,FALSE
66.0971738830955,FALSE
66.8336161651686,FALSE
66.9345005833079,FALSE
66.494361979024,FALSE
67.5202867146652,FALSE
67.0357014830748,FALSE
66.0893104359927,FALSE
67.9143431240149,FALSE
66.6632908791347,FALSE
67.0947628567464,FALSE
69.1272207163883,FALSE
67.1965844784908,FALSE
66.0323952604462,FALSE
66.7151027551567,FALSE
67.1644459970261,FALSE
65.8881291894757,FALSE
65.0706351807436,FALSE
66.5297391433056,FALSE
67.5343878339637,FALSE
66.0789500572915,FALSE
67.6843743526252,FALSE
68.5220787701111,FALSE
67.1946133049368,FALSE
68.6972247175084,FALSE
67.2780681862175,FALSE
66.4289895371515,FALSE
66.8421205600092,FALSE
69.4883393534895,FALSE
68.0713690940372,FALSE
67.3422190765435,FALSE
67.2213274266458,FALSE
67.06836274206,FALSE
67.3074216024105,FALSE
68.5086338635186,FALSE
67.6158422391002,FALSE
67.0898120180866,FALSE
64.6015472697813,FALSE
67.0478072907957,FALSE
67.3361433550299,FALSE
67.4348457360313,FALSE
67.211023628999,FALSE
67.1107934890092,FALSE
65.0066770893041,FALSE
68.5050157051376,FALSE
67.354157118848,FALSE
67.4348377802028,FALSE
67.7682439148207,FALSE
67.4096883686514,FALSE
65.0233483989871,FALSE
65.9124206365347,FALSE
68.0648639697368,FALSE
69.1202025368794,FALSE
66.4941624665368,FALSE
67.4069870805318,FALSE
69.0400257539365,FALSE
66.8060646275959,FALSE
68.3702228952761,FALSE
66.4846426522158,FALSE
66.2817671939247,FALSE
66.8227577145632,FALSE
66.5984235366831,FALSE
67.8298835676215,FALSE
66.2141933856421,FALSE
66.0614987834548,FALSE
67.4178067680129,FALSE
69.098097843651,FALSE
66.5511376582867,FALSE
65.9047119075098,FALSE
66.471027249538,FALSE
66.5152060619494,FALSE
67.1277570420477,FALSE
66.9253268931758,FALSE
66.640837864448,FALSE
64.9515194410056,FALSE
66.2488199794082,FALSE
65.4186169998231,FALSE
66.7102239424425,FALSE
66.3080454719822,FALSE
66.8280120542726,FALSE
66.7774359897671,FALSE
67.9192412788307,FALSE
65.8899345199051,FALSE
66.3391110027937,FALSE
66.12622508769,FALSE
66.8671902988674,FALSE
67.3054891036087,FALSE
69.16384248472,FALSE
67.8803785048363,FALSE
67.5051162525466,FALSE
67.1105902052803,FALSE
66.7071414174573,FALSE
67.7723199917197,FALSE
69.1287942290808,FALSE
67.547967970272,FALSE
68.5321292289321,FALSE
68.6664308537245,FALSE
66.5219999507813,FALSE
66.6313183747168,FALSE
66.4838338728171,FALSE
67.3969376893285,FALSE
66.6851282399913,FALSE
66.3153101992769,FALSE
68.6322477889663,FALSE
66.3154662385526,FALSE
66.6869230304453,FALSE
66.359967347644,FALSE
67.6353043577508,FALSE
67.0248483659564,FALSE
67.2276222115828,FALSE
66.7539317536174,FALSE
67.0242238293597,FALSE
65.755417534291,FALSE
65.7940254604646,FALSE
67.273093950353,FALSE
68.7294140335842,FALSE
65.9350491311392,FALSE
66.8862633116566,FALSE
66.3562485290708,FALSE
67.940648417756,FALSE
68.9188101759271,FALSE
65.9939544499354,FALSE
67.5470826304146,FALSE
67.0338470585535,FALSE
66.684171070578,FALSE
67.2885445926633,FALSE
66.6556077979443,FALSE
67.1166314350851,FALSE
67.5429659679486,FALSE
68.1439475442835,FALSE
65.7154511549048,FALSE
67.919811790402,FALSE
66.1539098391287,FALSE
65.5806957270658,FALSE
64.3343024108456,FALSE
67.8351061408042,FALSE
69.3774465489396,FALSE
67.0139697082719,FALSE
65.3665760053616,FALSE
67.4889324732203,FALSE
65.9808205908131,FALSE
68.090553482873,FALSE
65.8605301949854,FALSE
66.9842743649936,FALSE
67.2974912822556,FALSE
70.2005900400366,FALSE
67.0892442443607,FALSE
67.5709723379918,FALSE
67.5286856304379,FALSE
66.5590952017794,FALSE
66.3272066316383,FALSE
69.1543133646786,FALSE
67.593852716305,FALSE
66.6159362319656,FALSE
67.7197832761909,FALSE
68.7081734019592,FALSE
68.0752156674707,FALSE
67.7774203672188,FALSE
67.052200046909,FALSE
65.916301514964,FALSE
66.9911437931443,FALSE
69.0306431121788,FALSE
65.8866710667644,FALSE
68.1382719245775,FALSE
66.3851073578512,FALSE
64.8064633850576,FALSE
65.784313627917,FALSE
66.954673638494,FALSE
68.598812624378,FALSE
67.9275421995211,FALSE
67.829284552421,FALSE
68.0246038758018,FALSE
66.5237619316895,FALSE
68.6388683928811,FALSE
66.3679490417425,FALSE
65.6203814239982,FALSE
66.7425442519408,FALSE
68.6799727114113,FALSE
64.4541419623218,FALSE
67.0120787840592,FALSE
68.9609251111656,FALSE
66.6140945188252,FALSE
67.9107575479171,FALSE
65.5518692058034,FALSE
65.8783854037821,FALSE
66.0263820941546,FALSE
66.932813078093,FALSE
64.8601580869234,FALSE
65.7365207559739,FALSE
67.0833079688111,FALSE
67.1883251297335,FALSE
67.1898141934373,FALSE
67.2176153523402,FALSE
66.3511858582462,FALSE
67.2547743830422,FALSE
66.5311699853476,FALSE
65.8074899461635,FALSE
67.1212282351492,FALSE
65.964067342384,FALSE
66.808111705247,FALSE
66.029453663525,FALSE
67.0577719376499,FALSE
64.8893073253646,FALSE
67.978176273988,FALSE
67.3710217367631,FALSE
67.7209109305588,FALSE
68.8795948801955,FALSE
66.6036838879256,FALSE
67.1103229474729,FALSE
66.4068591187608,FALSE
67.4196217698077,FALSE
66.4542612567768,FALSE
68.1609214994709,FALSE
67.6398178343646,FALSE
66.8779795568091,FALSE
67.1846450264357,FALSE
66.4821939773536,FALSE
67.0679883522528,FALSE
66.8152028444463,FALSE
65.5963083848047,FALSE
67.2297407055495,FALSE
66.1109186985447,FALSE
66.8395988233007,FALSE
66.7578632063333,FALSE
66.9711628036746,FALSE
66.6837845257974,FALSE
66.5838399125762,FALSE
65.9761040429742,FALSE
68.0994952751084,FALSE
67.8177124704722,FALSE
67.1688755096279,FALSE
67.0386654404297,FALSE
68.0781748917722,FALSE
67.379427297094,FALSE
65.9218254410389,FALSE
67.1887634682949,FALSE
68.5831335075513,FALSE
66.7498877048077,FALSE
67.3429942194082,FALSE
66.8752981169593,FALSE
66.0066852369991,FALSE
65.9785609149315,FALSE
67.8406429278551,FALSE
67.8495731182166,FALSE
67.4696189420592,FALSE
65.7303447391072,FALSE
65.8948797811567,FALSE
65.1020540348394,FALSE
67.4917872649015,FALSE
66.2952776831739,FALSE
68.7775761297664,FALSE
66.7546109706603,FALSE
64.8887476820374,FALSE
66.4146854641675,FALSE
66.4820962741115,FALSE
67.5139191452385,FALSE
66.3735730811593,FALSE
67.1921425951222,FALSE
65.5727220083123,FALSE
67.4009910279799,FALSE
68.1615649560442,FALSE
67.3263468045485,FALSE
65.9850177265778,FALSE
67.1012583622827,FALSE
67.9918932791449,FALSE
68.1026507586851,FALSE
67.2803750165853,FALSE
66.5938225903125,FALSE
68.2864126901447,FALSE
66.7459694213889,FALSE
65.8555512962854,FALSE
67.2664109101453,FALSE
67.6368557483397,FALSE
65.5978849073007,FALSE
65.4881751729832,FALSE
66.6988071407364,FALSE
67.4913611488825,FALSE
66.1018435042214,FALSE
65.4249451855346,FALSE
66.4967433330763,FALSE
66.3770915590341,FALSE
66.3151700103002,FALSE
66.7784832355924,FALSE
67.3880508326938,FALSE
66.1936835442929,FALSE
66.45278694564,FALSE
68.2134941440868,FALSE
66.5829867699207,FALSE
67.1645931851772,FALSE
65.4303729927181,FALSE
68.4666758899016,FALSE
65.5039145505048,FALSE
65.8497109810862,FALSE
64.976990856053,FALSE
66.3183476049874,FALSE
67.5070104139892,FALSE
67.7471118942715,FALSE
67.175989014245,FALSE
66.5624764207907,FALSE
67.94272615351,FALSE
67.8910449601695,FALSE
65.308214042384,FALSE
66.2878526072021,FALSE
66.6677311078308,FALSE
67.9830334529131,FALSE
66.0119582158929,FALSE
67.2655464461027,FALSE
66.2718138451406,FALSE
68.3754050134723,FALSE
66.4007356674727,FALSE
66.7278267984654,FALSE
67.4053247732899,FALSE
67.8467341233922,FALSE
67.5181259837423,FALSE
68.5794137709042,FALSE
66.8870483018469,FALSE
66.5153470677472,FALSE
64.6221461738917,FALSE
66.3639519929414,FALSE
67.0356637704058,FALSE
66.8908331233488,FALSE
65.1286948384745,FALSE
66.920666909708,FALSE
66.6814031442543,FALSE
67.1181811185284,FALSE
67.5324036310625,FALSE
66.8023160600222,FALSE
68.6643790270939,FALSE
67.3144950863939,FALSE
67.6015917587089,FALSE
65.570442464243,FALSE
66.5270008539275,FALSE
66.512111170875,FALSE
68.0273886491795,FALSE
65.90423631377,FALSE
66.0835543915526,FALSE
68.054094779201,FALSE
65.5601659650154,FALSE
67.5325641092385,FALSE
65.9530712258283,FALSE
67.0873858808968,FALSE
66.8258883094366,FALSE
66.466173669248,FALSE
67.0993177469309,FALSE
65.9798929009264,FALSE
67.4300418316091,FALSE
68.5028477590833,FALSE
66.7292392045434,FALSE
67.8715554154445,FALSE
65.7837061896014,FALSE
65.1072613314481,FALSE
66.1776174293843,FALSE
67.7517820151062,FALSE
67.7735745181951,FALSE
65.2124677422019,FALSE
67.0888174691683,FALSE
66.8199470960586,FALSE
65.5282850978874,FALSE
67.4900949468369,FALSE
66.6021667942627,FALSE
66.830320558484,FALSE
64.7850171798241,FALSE
68.0081452362222,FALSE
67.5242606953504,FALSE
67.2648206354143,FALSE
66.6117436456937,FALSE
66.600548080403,FALSE
67.2271461903167,FALSE
66.3888430197284,FALSE
67.540650477803,FALSE
67.9099550017343,FALSE
68.4066222763532,FALSE
66.2444128787335,FALSE
66.9794075711583,FALSE
67.1378585158463,FALSE
66.078459607507,FALSE
67.5765234313737,FALSE
67.2988937195545,FALSE
66.1376989633648,FALSE
66.1898619085451,FALSE
67.4725558980393,FALSE
67.5684990253595,FALSE
68.4130982693818,FALSE
67.0588173803835,FALSE
66.41655207914,FALSE
67.2701230851101,FALSE
68.0780464409545,FALSE
66.8534203784092,FALSE
66.3647464094402,FALSE
67.5240846545556,FALSE
68.1051460808749,FALSE
66.4989880970668,FALSE
67.4241926014891,FALSE
65.9226423382586,FALSE
66.3741625092075,FALSE
67.8401205707962,FALSE
66.940533390662,FALSE
66.9227824543759,FALSE
67.4167096274229,FALSE
65.6200856717407,FALSE
65.5178500669008,FALSE
67.1220714107308,FALSE
68.195887445985,FALSE
66.745937594671,FALSE
66.6555926837698,FALSE
65.1902008488787,FALSE
65.3691049817,FALSE
66.7280341282384,FALSE
65.2090986544307,FALSE
66.7715007733531,FALSE
68.7842409482725,FALSE
66.833686424919,FALSE
67.8090873938717,FALSE
66.0276706538242,FALSE
65.0474976459552,FALSE
68.7864225195296,FALSE
68.3129877480503,FALSE
68.1086747346578,FALSE
66.0067992751091,FALSE
67.5260998030192,FALSE
66.2319289877655,FALSE
67.5290000509781,FALSE
67.1425379917478,FALSE
65.459506686992,FALSE
66.2231909011957,FALSE
63.9467002092289,FALSE
67.8714742901848,FALSE
67.1909621485224,FALSE
67.8495726290676,FALSE
66.4365182674834,FALSE
68.20441692811,FALSE
68.7044926869567,FALSE
66.9419913937693,FALSE
67.7708767167457,FALSE
66.9723096762362,FALSE
68.3031310959971,FALSE
66.2884141142701,FALSE
66.2288079512452,FALSE
65.6610921751877,FALSE
67.4081606524217,FALSE
67.2065375886578,FALSE
66.7755236960079,FALSE
65.4959718362061,FALSE
67.2387983789288,FALSE
66.5599055186482,FALSE
68.0859483342483,FALSE
67.2879372781334,FALSE
66.407417761538,FALSE
65.9695176590752,FALSE
67.7227388576418,FALSE
66.18516744045,FALSE
67.4146351536177,FALSE
66.8073634714608,FALSE
66.58989134193,FALSE
67.206361536677,FALSE
67.2846301863464,FALSE
66.3951151642525,FALSE
67.58322059258,FALSE
67.2801450097482,FALSE
68.3156103420696,FALSE
65.5473231786711,FALSE
65.8419908541275,FALSE
66.9528217150527,FALSE
67.1629123457325,FALSE
67.9409331294711,FALSE
66.6071659172676,FALSE
66.4376679578442,FALSE
68.5020734018666,FALSE
66.5227383634925,FALSE
66.2498364315462,FALSE
65.9819413504774,FALSE
65.9453105090023,FALSE
66.3586547459625,FALSE
68.4045373725882,FALSE
66.934248663519,FALSE
66.9506073833701,FALSE
67.5108274572037,FALSE
67.2850625931992,FALSE
66.9558202583568,FALSE
69.160619408171,FALSE
67.2514378547214,FALSE
66.2421972565807,FALSE
69.0291143237164,FALSE
66.2402458310216,FALSE
67.5409988081077,FALSE
64.7332349971486,FALSE
65.6327817728453,FALSE
68.0460891758111,FALSE
67.3455311503156,FALSE
68.1697036206803,FALSE
68.6227907457786,FALSE
66.7220388057288,FALSE
65.8370323047194,FALSE
67.8751511316092,FALSE
67.2441952783034,FALSE
66.974530582928,FALSE
66.9229486698148,FALSE
64.9494355335636,FALSE
67.0613371302252,FALSE
66.5050015514519,FALSE
67.4792696694252,FALSE
67.7513905952084,FALSE
67.1725892446305,FALSE
66.9391528060583,FALSE
67.6369663532182,FALSE
65.5360166800285,FALSE
66.1509304079478,FALSE
67.5089400747844,FALSE
67.6324609506219,FALSE
68.1662447439333,FALSE
67.3905791785643,FALSE
66.8630834438264,FALSE
65.9061957530494,FALSE
65.3302002107956,FALSE
68.1319465546123,FALSE
67.5696478066568,FALSE
66.3705999318747,FALSE
66.0825945818358,FALSE
67.9956580223964,FALSE
66.1105118241017,FALSE
68.3259767483239,FALSE
67.3409506208948,FALSE
68.2620764976301,FALSE
69.1896573759,FALSE
68.8667364269596,FALSE
67.7350911655826,FALSE
66.2136956010584,FALSE
66.1230257434974,FALSE
65.7791318722368,FALSE
68.6166518571335,FALSE
67.4980437556074,FALSE
68.6025592708658,FALSE
67.6355755782688,FALSE
65.9315682019341,FALSE
65.2920730355067,FALSE
65.9787815808956,FALSE
66.7728938777748,FALSE
68.2424643520905,FALSE
66.4210914222747,FALSE
68.0320771577646,FALSE
66.808522493585,FALSE
66.5758139017227,FALSE
64.6083868902194,FALSE
68.6460653429641,FALSE
66.2329396486443,FALSE
67.7562709772949,FALSE
68.4927096668558,FALSE
67.6559360575771,FALSE
67.4947171686038,FALSE
66.7468981252416,FALSE
66.3370583846939,FALSE
67.562125564107,FALSE
66.2207021079506,FALSE
67.8589622708422,FALSE
67.9349611447434,FALSE
66.2080474964107,FALSE
68.359486951815,FALSE
67.0196493770584,FALSE
65.8140597084537,FALSE
67.3436321227067,FALSE
67.5854878472791,FALSE
65.5697993297591,FALSE
68.0190293951454,FALSE
67.320298932239,FALSE
66.498423823666,FALSE
66.8586239721829,FALSE
65.5691817833985,FALSE
67.5878576541169,FALSE
67.8689635739866,FALSE
67.4566549917442,FALSE
65.6440404757069,FALSE
67.6438077904464,FALSE
67.0701011878646,FALSE
67.0103915611823,FALSE
67.7211999780061,FALSE
67.0938149024611,FALSE
66.4357429682814,FALSE
67.0070236824527,FALSE
66.4384625138247,FALSE
68.7559596974158,FALSE
67.1704266038091,FALSE
68.0651952038506,FALSE
68.5041561305144,FALSE
67.6599596974878,FALSE
66.1617989238656,FALSE
67.3946890596449,FALSE
66.6203740056982,FALSE
69.0667798958086,FALSE
65.9702502305697,FALSE
66.8769044962991,FALSE
67.1739577066279,FALSE
67.5531906003189,FALSE
66.2409313222473,FALSE
67.0358295940394,FALSE
66.9965049372096,FALSE
66.7798095840503,FALSE
65.4423197536055,FALSE
66.7619540444111,FALSE
67.424982481632,FALSE
66.5532202850248,FALSE
65.5981452195293,FALSE
66.4525857433927,FALSE
67.2479417689658,FALSE
65.6482974607812,FALSE
68.2853746702425,FALSE
69.0966329943241,FALSE
65.9242833292138,FALSE
67.6438185551891,FALSE
67.8111070859914,FALSE
66.6266308377217,FALSE
66.8822442975334,FALSE
67.9395093005486,FALSE
66.7764555138864,FALSE
65.8111342484184,FALSE
67.5999611629256,FALSE
66.136693982003,FALSE
66.3308638882669,FALSE
67.7580809126409,FALSE
67.9772123226542,FALSE
68.4869604274728,FALSE
67.8091820233488,FALSE
68.0495912980797,FALSE
65.6216826851221,FALSE
65.8336202683316,FALSE
67.4505316625448,FALSE
67.5539867392915,FALSE
67.1715337852761,FALSE
66.1931185296069,FALSE
67.9788528782018,FALSE
68.171035497712,FALSE
66.7452490011206,FALSE
66.7382205263955,FALSE
68.3570085370016,FALSE
68.0481954276737,FALSE
69.2288984855557,FALSE
65.5294811880846,FALSE
65.9687499586187,FALSE
67.1648135274382,FALSE
65.7561618437503,FALSE
67.1163081738185,FALSE
68.1975473701615,FALSE
66.3018690124273,FALSE
67.2936049481999,FALSE
67.4372977438196,FALSE
67.6277625725078,FALSE
65.8394564855057,FALSE
66.9792115815262,FALSE
68.044724089384,FALSE
68.3115945847123,FALSE
66.9175609717955,FALSE
67.9192247617291,FALSE
66.7567300787016,FALSE
67.3510943766417,FALSE
65.6596158278922,FALSE
67.4258460944801,FALSE
66.1856462665592,FALSE
67.6933740806737,FALSE
67.7055445559295,FALSE
67.2783505388023,FALSE
65.797307858014,FALSE
67.6427618173939,FALSE
66.3940260549535,FALSE
65.6227423866626,FALSE
66.0740073128239,FALSE
67.5672438568853,FALSE
69.5954812602946,FALSE
66.7600154525538,FALSE
67.6875364010875,FALSE
66.8482110137604,FALSE
67.2275442600276,FALSE
66.3313519619493,FALSE
67.0308290665835,FALSE
67.0284295576207,FALSE
66.6345449263661,FALSE
64.7919878047947,FALSE
67.2970394272136,FALSE
69.1297006585474,FALSE
68.3250411425943,FALSE
66.8838285533208,FALSE
65.5298537789481,FALSE
66.6207281654968,FALSE
65.5349940687075,FALSE
68.0751482628703,FALSE
65.7738751231375,FALSE
63.9436717664369,FALSE
68.4506577754392,FALSE
67.7179768588486,FALSE
67.4418027538527,FALSE
65.8607329603426,FALSE
66.0271551683068,FALSE
64.786831806608,FALSE
67.5933059166669,FALSE
66.308985690521,FALSE
65.8869462439782,FALSE
68.3417004765141,FALSE
65.7227210933634,FALSE
66.0816510903449,FALSE
67.796081555234,FALSE
67.533575458813,FALSE
68.2288397703309,FALSE
66.1930739616094,FALSE
68.3535093800881,FALSE
65.2352977644973,FALSE
66.9949709670506,FALSE
67.4271488355817,FALSE
67.2104398689403,FALSE
65.3338149723672,FALSE
68.1848449148405,FALSE
67.9942695385667,FALSE
67.9267469280055,FALSE
66.7353300805772,FALSE
66.7697510872794,FALSE
66.4955284684798,FALSE
65.0091605845777,FALSE
67.7439787190751,FALSE
66.4431301300367,FALSE
66.5206902141477,FALSE
69.0620496677549,FALSE
67.3777836193909,FALSE
66.2256879530488,FALSE
68.3856663809657,FALSE
66.6175393449156,FALSE
68.0981798698054,FALSE
67.8196897843283,FALSE
67.5190384195284,FALSE
65.6856823032174,FALSE
67.2570268801277,FALSE
67.3486049455017,FALSE
67.158781880579,FALSE
66.8150868716919,FALSE
68.9501984306882,FALSE
68.731418546027,FALSE
66.9929064670691,FALSE
67.5052937061031,FALSE
68.3759374192124,FALSE
69.1665242656491,FALSE
67.2045406482351,FALSE
66.6314142121781,FALSE
68.7146646339868,FALSE
67.8315306138416,FALSE
65.8032728342514,FALSE
66.7991994002769,FALSE
68.3652013854154,FALSE
66.9718342312635,FALSE
65.2400324131853,FALSE
66.3990794739504,FALSE
67.621008765427,FALSE
65.5950163484946,FALSE
65.0959161404491,FALSE
66.5092229444094,FALSE
66.4648315662777,FALSE
66.6456492605078,FALSE
65.1981391906003,FALSE
66.8581267543584,FALSE
65.4685432269716,FALSE
67.7477239348391,FALSE
66.0731375860742,FALSE
67.5263548059591,FALSE
66.596535958397,FALSE
66.9689781202867,FALSE
67.5240287253086,FALSE
67.9513304932253,FALSE
68.434041031334,FALSE
68.2118138221826,FALSE
66.3211549585367,FALSE
63.7595099438821,FALSE
67.7563529605595,FALSE
69.1365808228386,FALSE
68.0324020752699,FALSE
64.6491021706958,FALSE
